class,year,month,day
10.303999999999998,1781,9,1
8.546999999999999,1781,10,1
7.523,1781,11,1
3.2880000000000003,1781,12,1
0.3410000000000002,1782,1,1
0.6389999999999998,1782,2,1
2.565,1782,3,1
8.617999999999999,1782,4,1
10.989999999999998,1782,5,1
13.800999999999998,1782,6,1
13.925,1782,7,1
15.683,1782,8,1
12.398,1782,9,1
8.978,1782,10,1
4.956,1782,11,1
1.921,1782,12,1
-1.4310000000000005,1783,1,1
5.2940000000000005,1783,2,1
4.799,1783,3,1
8.574,1783,4,1
11.819,1783,5,1
14.34,1783,6,1
13.069,1783,7,1
13.970999999999998,1783,8,1
9.957999999999998,1783,9,1
7.3569999999999975,1783,10,1
2.196,1783,11,1
2.224,1783,12,1
2.596,1784,1,1
0.9890000000000001,1784,2,1
3.919,1784,3,1
8.142000000000001,1784,4,1
10.013,1784,5,1
12.802999999999999,1784,6,1
14.947000000000001,1784,7,1
15.861,1784,8,1
10.265999999999998,1784,9,1
6.835999999999999,1784,10,1
4.557,1784,11,1
3.415,1784,12,1
0.865,1785,1,1
1.045,1785,2,1
2.289,1785,3,1
6.379,1785,4,1
9.853,1785,5,1
13.744000000000002,1785,6,1
14.468,1785,7,1
14.466,1785,8,1
10.497,1785,9,1
7.350999999999999,1785,10,1
5.526,1785,11,1
1.873,1785,12,1
0.7630000000000001,1786,1,1
2.657,1786,2,1
5.648,1786,3,1
9.318,1786,4,1
11.582999999999998,1786,5,1
13.035,1786,6,1
15.294,1786,7,1
14.455,1786,8,1
12.158,1786,9,1
7.7120000000000015,1786,10,1
5.7410000000000005,1786,11,1
0.7339999999999995,1786,12,1
2.845,1787,1,1
2.563,1787,2,1
4.698,1787,3,1
7.7719999999999985,1787,4,1
11.402999999999999,1787,5,1
14.369000000000002,1787,6,1
13.451,1787,7,1
13.555,1787,8,1
10.357,1787,9,1
7.7719999999999985,1787,10,1
5.801,1787,11,1
1.7959999999999998,1787,12,1
0.7350000000000001,1788,1,1
3.5810000000000004,1788,2,1
5.336,1788,3,1
8.713999999999999,1788,4,1
10.427999999999999,1788,5,1
13.808,1788,6,1
16.468,1788,7,1
13.885,1788,8,1
11.699000000000002,1788,9,1
9.349,1788,10,1
6.1110000000000015,1788,11,1
1.2519999999999998,1788,12,1
3.706,1789,1,1
1.675,1789,2,1
3.989,1789,3,1
7.693999999999999,1789,4,1
11.665999999999999,1789,5,1
13.507,1789,6,1
15.462,1789,7,1
13.84,1789,8,1
12.017999999999999,1789,9,1
7.39,1789,10,1
5.964,1789,11,1
3.0989999999999998,1789,12,1
2.444,1790,1,1
2.9730000000000003,1790,2,1
4.582,1790,3,1
6.052999999999999,1790,4,1
10.357,1790,5,1
13.745999999999999,1790,6,1
13.812,1790,7,1
13.925,1790,8,1
11.232999999999999,1790,9,1
8.577,1790,10,1
5.331,1790,11,1
2.755,1790,12,1
1.493,1791,1,1
3.466,1791,2,1
4.79,1791,3,1
9.127,1791,4,1
9.859,1791,5,1
13.231,1791,6,1
13.612,1791,7,1
13.744000000000002,1791,8,1
11.677,1791,9,1
8.08,1791,10,1
6.206,1791,11,1
3.526,1791,12,1
0.3480000000000003,1792,1,1
3.62,1792,2,1
4.4289999999999985,1792,3,1
7.994,1792,4,1
11.321,1792,5,1
13.581,1792,6,1
14.212,1792,7,1
12.281,1792,8,1
12.491,1792,9,1
